sex,age_start,age_end,pregnant,wealth_quintile,value
Female,5.0,10.0,not_pregnant,middle,11355176.100601854
Female,5.0,10.0,not_pregnant,fourth,10112982.770757593
Female,5.0,10.0,not_pregnant,highest,8507164.39837718
Female,10.0,15.0,not_pregnant,lowest,16968425.40688902
Female,10.0,15.0,not_pregnant,second,13841405.33540872
Female,10.0,15.0,not_pregnant,middle,12220953.62902466
Female,10.0,15.0,not_pregnant,fourth,10884049.036104625
Female,10.0,15.0,not_pregnant,highest,9155794.741179446
Female,15.0,20.0,not_pregnant,lowest,11397949.700452752
Female,15.0,20.0,not_pregnant,second,12937512.359183732
Female,15.0,20.0,not_pregnant,middle,13456025.586421544
Female,15.0,20.0,not_pregnant,fourth,13330208.88913161
Female,15.0,20.0,not_pregnant,highest,12442519.423651116
Female,15.0,20.0,pregnant,lowest,143810.33569993483
Female,15.0,20.0,pregnant,second,144606.58027871881
Female,15.0,20.0,pregnant,middle,139591.56892388247
Female,15.0,20.0,pregnant,fourth,118502.43126494688
Female,15.0,20.0,pregnant,highest,103443.03228674832
Female,20.0,25.0,not_pregnant,lowest,10193813.509719906
Female,20.0,25.0,not_pregnant,second,11570729.099109529
Female,20.0,25.0,not_pregnant,middle,12034464.005798519
Female,20.0,25.0,not_pregnant,fourth,11921939.211226778
Female,20.0,25.0,not_pregnant,highest,11128029.683332331
Female,20.0,25.0,pregnant,lowest,1509480.553832866
Female,20.0,25.0,pregnant,second,1517838.1986566505
Female,20.0,25.0,pregnant,middle,1465198.991046624
Female,20.0,25.0,pregnant,fourth,1243840.4701980974
Female,20.0,25.0,pregnant,highest,1085772.0685121985
Female,25.0,30.0,not_pregnant,lowest,9393950.340916714
Female,25.0,30.0,not_pregnant,second,10662825.493285041
Female,25.0,30.0,not_pregnant,middle,11090173.186141325
Female,25.0,30.0,not_pregnant,fourth,10986477.711300544
Female,25.0,30.0,not_pregnant,highest,10254862.73000725
Female,25.0,30.0,pregnant,lowest,1656515.4650262112
Female,25.0,30.0,pregnant,second,1665687.2081577415
Female,25.0,30.0,pregnant,middle,1607920.540510833
Female,25.0,30.0,pregnant,fourth,1365000.0125385916
Female,25.0,30.0,pregnant,highest,1191534.543732255
Female,30.0,35.0,not_pregnant,lowest,8993922.827933293
Female,30.0,35.0,not_pregnant,second,9742232.827200396
Female,30.0,35.0,not_pregnant,middle,10312310.227644809
Female,30.0,35.0,not_pregnant,fourth,11022262.912990447
Female,30.0,35.0,not_pregnant,highest,11564822.785788158
Female,30.0,35.0,pregnant,lowest,1319753.1105033557
Female,30.0,35.0,pregnant,second,765978.195024917
Female,30.0,35.0,pregnant,middle,552394.0249959886
Female,30.0,35.0,pregnant,fourth,701427.7820223327
Female,30.0,35.0,pregnant,highest,856920.6677320321
Female,35.0,40.0,not_pregnant,lowest,8730762.526185159
Female,35.0,40.0,not_pregnant,second,9457177.131309379
Female,35.0,40.0,not_pregnant,middle,10010574.186192583
Female,35.0,40.0,not_pregnant,fourth,10699753.80438201
Female,35.0,40.0,not_pregnant,highest,11226438.488724863
Female,35.0,40.0,pregnant,lowest,498153.6768600955
Female,35.0,40.0,pregnant,second,289125.93666916125
Female,35.0,40.0,pregnant,middle,208506.5096170497
Female,35.0,40.0,pregnant,fourth,264760.75402692385
Female,35.0,40.0,pregnant,highest,323453.05952361657
Female,40.0,45.0,not_pregnant,lowest,7674730.2823881805
Female,40.0,45.0,not_pregnant,second,8313281.170789434
Female,40.0,45.0,not_pregnant,middle,8799741.903464103
Female,40.0,45.0,not_pregnant,fourth,9405561.574983014
Female,40.0,45.0,not_pregnant,highest,9868540.94065388
Female,40.0,45.0,pregnant,lowest,139981.43569105596
Female,40.0,45.0,pregnant,second,81244.5347499402
Female,40.0,45.0,pregnant,middle,58590.43488566411
Female,40.0,45.0,pregnant,fourth,74397.90607777433
Female,40.0,45.0,pregnant,highest,90890.47367103228
Female,45.0,50.0,not_pregnant,lowest,6682315.483928411
Female,45.0,50.0,not_pregnant,second,7238295.7375448495
Female,45.0,50.0,not_pregnant,middle,7661852.5228216825
Female,45.0,50.0,not_pregnant,fourth,8189334.013702105
Female,45.0,50.0,not_pregnant,highest,8592445.793546839
Female,45.0,50.0,pregnant,lowest,36820.13443241283
Female,45.0,50.0,pregnant,second,21370.22439171032
Female,45.0,50.0,pregnant,middle,15411.384218868408
Female,45.0,50.0,pregnant,fourth,19569.315672111676
Female,45.0,50.0,pregnant,highest,23907.452032276276
Female,50.0,55.0,not_pregnant,lowest,6299292.364223824
Female,50.0,55.0,not_pregnant,second,6260327.643661776
Female,50.0,55.0,not_pregnant,middle,6384248.865411548
Female,50.0,55.0,not_pregnant,fourth,6664094.632959556
Female,50.0,55.0,not_pregnant,highest,7773264.10634343
Female,55.0,60.0,not_pregnant,lowest,5313427.85123877
Female,55.0,60.0,not_pregnant,second,5280561.2656797385
Female,55.0,60.0,not_pregnant,middle,5385088.319344426
Female,55.0,60.0,not_pregnant,fourth,5621137.102186414
Female,55.0,60.0,not_pregnant,highest,6556717.1055996865
Female,60.0,65.0,not_pregnant,lowest,4591395.761139775
Female,60.0,65.0,not_pregnant,second,4562995.356383418
Female,60.0,65.0,not_pregnant,middle,4653318.417984524
Female,60.0,65.0,not_pregnant,fourth,4857290.959121078
Female,60.0,65.0,not_pregnant,highest,5665736.689851637
Female,65.0,70.0,not_pregnant,lowest,3674034.3151587476
Female,65.0,70.0,not_pregnant,second,3651308.314816457
Female,65.0,70.0,not_pregnant,middle,3723584.8174393293
Female,65.0,70.0,not_pregnant,fourth,3886803.619405509
Female,65.0,70.0,not_pregnant,highest,4533721.792259839
Female,70.0,75.0,not_pregnant,lowest,2660621.9825337
Female,70.0,75.0,not_pregnant,second,2644164.516190424
Female,70.0,75.0,not_pregnant,middle,2696504.9232752607
Female,70.0,75.0,not_pregnant,fourth,2814702.929941202
Female,70.0,75.0,not_pregnant,highest,3283181.0561511903
Female,75.0,80.0,not_pregnant,lowest,1685641.5862979656
Female,75.0,80.0,not_pregnant,second,1675214.9304801004
Female,75.0,80.0,not_pregnant,middle,1708375.2844894838
Female,75.0,80.0,not_pregnant,fourth,1783259.8328250202
Female,75.0,80.0,not_pregnant,highest,2080064.9471909807
Female,80.0,85.0,not_pregnant,lowest,1036444.5226295539
Female,80.0,85.0,not_pregnant,second,1030033.5213825429
Female,80.0,85.0,not_pregnant,middle,1050422.711801702
Female,80.0,85.0,not_pregnant,fourth,1096466.7110615987
Female,80.0,85.0,not_pregnant,highest,1278962.2294289656
Female,85.0,90.0,not_pregnant,lowest,463582.193837607
Female,85.0,90.0,not_pregnant,second,460714.6732343385
Female,85.0,90.0,not_pregnant,middle,469834.3756580686
Female,85.0,90.0,not_pregnant,fourth,490428.99285552884
Female,85.0,90.0,not_pregnant,highest,572055.8150569074
Female,90.0,95.0,not_pregnant,lowest,145057.06442931495
Female,90.0,95.0,not_pregnant,second,144159.8036491772
Female,90.0,95.0,not_pregnant,middle,147013.40173736992
Female,90.0,95.0,not_pregnant,fourth,153457.5550146538
Female,90.0,95.0,not_pregnant,highest,178998.97434572794
Female,95.0,125.0,not_pregnant,lowest,35521.4133164499
Female,95.0,125.0,not_pregnant,second,35301.693090142384
Female,95.0,125.0,not_pregnant,middle,36000.479030203365
Female,95.0,125.0,not_pregnant,fourth,37578.51614916423
Female,95.0,125.0,not_pregnant,highest,43833.07063306495
Male,0.0,0.01917808,not_pregnant,lowest,52961.9817182647
Male,0.0,0.01917808,not_pregnant,second,47069.756795363086
Male,0.0,0.01917808,not_pregnant,middle,43711.835414802845
Male,0.0,0.01917808,not_pregnant,fourth,40152.10994223507
Male,0.0,0.01917808,not_pregnant,highest,34414.01496156185
Male,0.01917808,0.07671233,not_pregnant,lowest,157174.44659315914
Male,0.01917808,0.07671233,not_pregnant,second,139688.18264657987
Male,0.01917808,0.07671233,not_pregnant,middle,129722.93177095261
Male,0.01917808,0.07671233,not_pregnant,fourth,119158.79004093383
Male,0.01917808,0.07671233,not_pregnant,highest,102129.93511847404
Male,0.07671233,0.5,not_pregnant,lowest,1158030.1549242525
Male,0.07671233,0.5,not_pregnant,second,1029194.8296788008
Male,0.07671233,0.5,not_pregnant,middle,955772.8373289072
Male,0.07671233,0.5,not_pregnant,fourth,877938.3359234614
Male,0.07671233,0.5,not_pregnant,highest,752473.1096638575
Male,0.5,1.0,not_pregnant,lowest,1361059.7794404307
Male,0.5,1.0,not_pregnant,second,1209636.6246831345
Male,0.5,1.0,not_pregnant,middle,1123342.0491154029
Male,0.5,1.0,not_pregnant,fourth,1031861.3490099021
Male,0.5,1.0,not_pregnant,highest,884399.1499866737
Male,1.0,2.0,not_pregnant,lowest,2769087.476532971
Male,1.0,2.0,not_pregnant,second,2461015.804862583
Male,1.0,2.0,not_pregnant,middle,2285448.7709182138
Male,1.0,2.0,not_pregnant,fourth,2099330.5233341465
Male,1.0,2.0,not_pregnant,highest,1799317.4491507974
Male,2.0,5.0,not_pregnant,lowest,8656017.99636901
Male,2.0,5.0,not_pregnant,second,7693002.57820347
Male,2.0,5.0,not_pregnant,middle,7144189.505929443
Male,2.0,5.0,not_pregnant,fourth,6562393.909295764
Male,2.0,5.0,not_pregnant,highest,5624569.231930018
Male,5.0,10.0,not_pregnant,lowest,16786362.235169128
Male,5.0,10.0,not_pregnant,second,13967599.539842904
Male,5.0,10.0,not_pregnant,middle,12237838.389940279
Male,5.0,10.0,not_pregnant,fourth,11328378.778273446
Male,5.0,10.0,not_pregnant,highest,9846976.513069294
Male,10.0,15.0,not_pregnant,lowest,18103915.95143764
Male,10.0,15.0,not_pregnant,second,15063909.89126104
Male,10.0,15.0,not_pregnant,middle,13198380.598184653
Male,10.0,15.0,not_pregnant,fourth,12217537.927200938
Male,10.0,15.0,not_pregnant,highest,10619861.091457669
Male,15.0,20.0,not_pregnant,lowest,11835108.168614337
Male,15.0,20.0,not_pregnant,second,14397163.819583159
Male,15.0,20.0,not_pregnant,middle,14973277.009880941
Male,15.0,20.0,not_pregnant,fourth,14574580.300501883
Male,15.0,20.0,not_pregnant,highest,14178952.280842202
Male,20.0,25.0,not_pregnant,lowest,11451514.500367591
Male,20.0,25.0,not_pregnant,second,13930530.07165098
Male,20.0,25.0,not_pregnant,middle,14487970.566368531
Male,20.0,25.0,not_pregnant,fourth,14102196.217401369
Male,20.0,25.0,not_pregnant,highest,13719391.09730123
Male,25.0,30.0,not_pregnant,lowest,10635755.289325615
Male,25.0,30.0,not_pregnant,second,12938175.896988604
Male,25.0,30.0,not_pregnant,middle,13455906.603262099
Male,25.0,30.0,not_pregnant,fourth,13097613.24631076
Male,25.0,30.0,not_pregnant,highest,12742077.602465983
Male,30.0,35.0,not_pregnant,lowest,9899138.435904298
Male,30.0,35.0,not_pregnant,second,10866621.505407069
Male,30.0,35.0,not_pregnant,middle,12017409.956110455
Male,30.0,35.0,not_pregnant,fourth,12991404.580925293
Male,30.0,35.0,not_pregnant,highest,13302601.5925812
Male,35.0,40.0,not_pregnant,lowest,9141614.088374829
Male,35.0,40.0,not_pregnant,second,10035061.221748786
Male,35.0,40.0,not_pregnant,middle,11097786.425745603
Male,35.0,40.0,not_pregnant,fourth,11997246.822411457
Male,35.0,40.0,not_pregnant,highest,12284629.709764108
Male,40.0,45.0,not_pregnant,lowest,7851931.158317679
Male,40.0,45.0,not_pregnant,second,8619332.332446191
Male,40.0,45.0,not_pregnant,middle,9532130.123003062
Male,40.0,45.0,not_pregnant,fourth,10304696.219753373
Male,40.0,45.0,not_pregnant,highest,10551535.631891886
Male,45.0,50.0,not_pregnant,lowest,6764823.240957539
Male,45.0,50.0,not_pregnant,second,7425976.935916185
Male,45.0,50.0,not_pregnant,middle,8212396.936722309
Male,45.0,50.0,not_pregnant,fourth,8878000.465471549
Male,45.0,50.0,not_pregnant,highest,9090664.707980862
Male,50.0,55.0,not_pregnant,lowest,6000811.620269161
Male,50.0,55.0,not_pregnant,second,6266445.948801896
Male,50.0,55.0,not_pregnant,middle,6472711.03447046
Male,50.0,55.0,not_pregnant,fourth,6826645.289828022
Male,50.0,55.0,not_pregnant,highest,8417784.146498846
Male,55.0,60.0,not_pregnant,lowest,4903450.598177381
Male,55.0,60.0,not_pregnant,second,5120508.7045743065
Male,55.0,60.0,not_pregnant,middle,5289054.348348283
Male,55.0,60.0,not_pregnant,fourth,5578265.082824008
Male,55.0,60.0,not_pregnant,highest,6878434.338624754
Male,60.0,65.0,not_pregnant,lowest,4113678.152048324
Male,60.0,65.0,not_pregnant,second,4295775.875300988
Male,60.0,65.0,not_pregnant,middle,4437174.777672645
Male,60.0,65.0,not_pregnant,fourth,4679803.892809005
Male,60.0,65.0,not_pregnant,highest,5770561.871188658
Male,65.0,70.0,not_pregnant,lowest,3255636.712328288
Male,65.0,70.0,not_pregnant,second,3399752.0298471297
Male,65.0,70.0,not_pregnant,middle,3511657.5899393484
Male,65.0,70.0,not_pregnant,fourth,3703678.507843279
Male,65.0,70.0,not_pregnant,highest,4566923.416030754
Male,70.0,75.0,not_pregnant,lowest,2310790.6229589903
Male,70.0,75.0,not_pregnant,second,2413081.005385946
Male,70.0,75.0,not_pregnant,middle,2492509.498724547
Male,70.0,75.0,not_pregnant,fourth,2628802.388783233
Male,70.0,75.0,not_pregnant,highest,3241517.631734937
Male,75.0,80.0,not_pregnant,lowest,1413693.8065641562
Male,75.0,80.0,not_pregnant,second,1476272.9423245806
Male,75.0,80.0,not_pregnant,middle,1524865.6482070882
Male,75.0,80.0,not_pregnant,fourth,1608246.8133547853
Male,75.0,80.0,not_pregnant,highest,1983093.2990303717
Male,80.0,85.0,not_pregnant,lowest,749624.2942604572
Male,80.0,85.0,not_pregnant,second,782807.4632479833
Male,80.0,85.0,not_pregnant,middle,808574.1976598084
Male,80.0,85.0,not_pregnant,fourth,852787.8362767649
Male,80.0,85.0,not_pregnant,highest,1051553.6729634958
Male,85.0,90.0,not_pregnant,lowest,306073.08935149957
Male,85.0,90.0,not_pregnant,second,319621.8432062621
Male,85.0,90.0,not_pregnant,middle,330142.452082349
Male,85.0,90.0,not_pregnant,fourth,348194.9686117302
Male,85.0,90.0,not_pregnant,highest,429351.4548116099
Male,90.0,95.0,not_pregnant,lowest,86298.863774155
Male,90.0,95.0,not_pregnant,second,90119.00381227162
Male,90.0,95.0,not_pregnant,middle,93085.34297701904
Male,90.0,95.0,not_pregnant,fourth,98175.34180066804
Male,90.0,95.0,not_pregnant,highest,121057.82572564101
Male,95.0,125.0,not_pregnant,lowest,15176.69228418293
Male,95.0,125.0,not_pregnant,second,15848.509818104458
Male,95.0,125.0,not_pregnant,middle,16370.176207962237
Male,95.0,125.0,not_pregnant,fourth,17265.31366974315
Male,95.0,125.0,not_pregnant,highest,21289.473456318254
