sex,age_start,age_end,pregnant,wealth_quintile,value
Female,15.0,20.0,pregnant,middle,54426.14594956354
Female,15.0,20.0,pregnant,fourth,52600.73514111262
Female,15.0,20.0,pregnant,highest,58985.68744266853
Female,20.0,25.0,not_pregnant,lowest,675112.4229607101
Female,20.0,25.0,not_pregnant,second,760555.5848453654
Female,20.0,25.0,not_pregnant,middle,789393.194321837
Female,20.0,25.0,not_pregnant,fourth,847494.9985904356
Female,20.0,25.0,not_pregnant,highest,1309744.2203365054
Female,20.0,25.0,pregnant,lowest,239329.10289225852
Female,20.0,25.0,pregnant,second,287263.8425044871
Female,20.0,25.0,pregnant,middle,193242.63173733492
Female,20.0,25.0,pregnant,fourth,186761.42344171685
Female,20.0,25.0,pregnant,highest,209431.50166870386
Female,25.0,30.0,not_pregnant,lowest,573654.3130266926
Female,25.0,30.0,not_pregnant,second,646256.7962084055
Female,25.0,30.0,not_pregnant,middle,670760.5951179393
Female,25.0,30.0,not_pregnant,fourth,720130.6696118196
Female,25.0,30.0,not_pregnant,highest,1112911.5616963624
Female,25.0,30.0,pregnant,lowest,190259.47016240115
Female,25.0,30.0,pregnant,second,228366.15276297455
Female,25.0,30.0,pregnant,middle,153622.10563955034
Female,25.0,30.0,pregnant,fourth,148469.73912233833
Female,25.0,30.0,pregnant,highest,166491.77246421928
Female,30.0,35.0,not_pregnant,lowest,543767.6657013164
Female,30.0,35.0,not_pregnant,second,548199.9601046985
Female,30.0,35.0,not_pregnant,middle,609362.9342229387
Female,30.0,35.0,not_pregnant,fourth,632633.7893106887
Female,30.0,35.0,not_pregnant,highest,739387.3124724613
Female,30.0,35.0,pregnant,lowest,175594.38719235128
Female,30.0,35.0,pregnant,second,130258.84145477075
Female,30.0,35.0,pregnant,middle,152882.44629974006
Female,30.0,35.0,pregnant,fourth,134390.12927275355
Female,30.0,35.0,pregnant,highest,108914.64687897662
Female,35.0,40.0,not_pregnant,lowest,485279.4469824099
Female,35.0,40.0,not_pregnant,second,489234.99916509143
Female,35.0,40.0,not_pregnant,middle,543819.2198315009
Female,35.0,40.0,not_pregnant,fourth,564587.0374126113
Female,35.0,40.0,not_pregnant,highest,659858.0399952193
Female,35.0,40.0,pregnant,lowest,105072.185575918
Female,35.0,40.0,pregnant,second,77944.29754321855
Female,35.0,40.0,pregnant,middle,91481.81229340754
Female,35.0,40.0,pregnant,fourth,80416.3779281292
Female,35.0,40.0,pregnant,highest,65172.35642769961
Female,40.0,45.0,not_pregnant,lowest,418000.6484896175
Female,40.0,45.0,not_pregnant,second,421407.8057219644
Female,40.0,45.0,not_pregnant,middle,468424.5087324395
Female,40.0,45.0,not_pregnant,fourth,486313.09080736275
Female,40.0,45.0,not_pregnant,highest,568375.7891338996
Female,40.0,45.0,pregnant,lowest,43354.22051593583
Female,40.0,45.0,pregnant,second,32160.882969421265
Female,40.0,45.0,pregnant,middle,37746.6466660693
Female,40.0,45.0,pregnant,fourth,33180.89713923311
Female,40.0,45.0,pregnant,highest,26891.00542282092
Female,45.0,50.0,not_pregnant,lowest,315197.5687788534
Female,45.0,50.0,not_pregnant,second,317766.7697596736
Female,45.0,50.0,not_pregnant,middle,353220.18480686884
Female,45.0,50.0,not_pregnant,fourth,366709.2489968179
Female,45.0,50.0,not_pregnant,highest,428589.44725349447
Female,45.0,50.0,pregnant,lowest,10411.058067223934
Female,45.0,50.0,pregnant,second,7723.096300734184
Female,45.0,50.0,pregnant,middle,9064.458445031494
Female,45.0,50.0,pregnant,fourth,7968.041928286152
Female,45.0,50.0,pregnant,highest,6457.590878380923
Female,50.0,55.0,not_pregnant,lowest,270118.3155175688
Female,50.0,55.0,not_pregnant,second,268473.0944701212
Female,50.0,55.0,not_pregnant,middle,256715.38210464668
Female,50.0,55.0,not_pregnant,fourth,262192.3838728908
Female,50.0,55.0,not_pregnant,highest,257005.18074225282
Female,55.0,60.0,not_pregnant,lowest,206641.4245292271
Female,55.0,60.0,not_pregnant,second,205382.8248661179
Female,55.0,60.0,not_pregnant,middle,196388.13515856813
Female,55.0,60.0,not_pregnant,fourth,200578.06002675224
Female,55.0,60.0,not_pregnant,highest,196609.83209602613
Female,60.0,65.0,not_pregnant,lowest,160718.7541627302
Female,60.0,65.0,not_pregnant,second,159739.85765006155
Female,60.0,65.0,not_pregnant,middle,152744.09033394305
Female,60.0,65.0,not_pregnant,fourth,156002.87306051466
Female,60.0,65.0,not_pregnant,highest,152916.51876000102
Female,65.0,70.0,not_pregnant,lowest,128745.81545112158
Female,65.0,70.0,not_pregnant,second,127961.65786837813
Female,65.0,70.0,not_pregnant,middle,122357.60890401127
Female,65.0,70.0,not_pregnant,fourth,124968.09852419389
Female,65.0,70.0,not_pregnant,highest,122495.73490203454
Female,70.0,75.0,not_pregnant,lowest,82686.87623989991
Female,70.0,75.0,not_pregnant,second,82183.25178601229
Female,70.0,75.0,not_pregnant,middle,78584.05672452414
Female,70.0,75.0,not_pregnant,fourth,80260.64117422637
Female,70.0,75.0,not_pregnant,highest,78672.768014006
Female,75.0,80.0,not_pregnant,lowest,59315.06443233489
Female,75.0,80.0,not_pregnant,second,58953.791661002055
Female,75.0,80.0,not_pregnant,middle,56371.925025269906
Female,75.0,80.0,not_pregnant,fourth,57574.6154543026
Female,75.0,80.0,not_pregnant,highest,56435.56167585791
Female,80.0,85.0,not_pregnant,lowest,33448.46815991481
Female,80.0,85.0,not_pregnant,second,33244.74216037964
Female,80.0,85.0,not_pregnant,middle,31788.79695008741
Female,80.0,85.0,not_pregnant,fourth,32467.008343883088
Female,80.0,85.0,not_pregnant,highest,31824.68241192358
Female,85.0,90.0,not_pregnant,lowest,14438.897972502542
Female,85.0,90.0,not_pregnant,second,14350.954366009984
Female,85.0,90.0,not_pregnant,middle,13722.457890642041
Female,85.0,90.0,not_pregnant,fourth,14015.225412071923
Female,85.0,90.0,not_pregnant,highest,13737.948780080427
Female,90.0,95.0,not_pregnant,lowest,4277.037372486947
Female,90.0,95.0,not_pregnant,second,4250.987040089261
Female,90.0,95.0,not_pregnant,middle,4064.8161204841617
Female,90.0,95.0,not_pregnant,fourth,4151.5386413434835
Female,90.0,95.0,not_pregnant,highest,4069.4047749082883
Female,95.0,125.0,not_pregnant,lowest,926.6809491811621
Female,95.0,125.0,not_pregnant,second,921.0367743352605
Female,95.0,125.0,not_pregnant,middle,880.7001979940374
Female,95.0,125.0,not_pregnant,fourth,899.4898649869565
Female,95.0,125.0,not_pregnant,highest,881.6943952074093
Male,0.0,0.01917808,not_pregnant,lowest,8033.582704076906
Male,0.0,0.01917808,not_pregnant,second,8148.831076499092
Male,0.0,0.01917808,not_pregnant,middle,7098.1602297174595
Male,0.0,0.01917808,not_pregnant,fourth,5910.072001364669
Male,0.0,0.01917808,not_pregnant,highest,4839.0343150479475
Male,0.01917808,0.07671233,not_pregnant,lowest,23704.944690524357
Male,0.01917808,0.07671233,not_pregnant,second,24045.011681127995
Male,0.01917808,0.07671233,not_pregnant,middle,20944.76422885921
Male,0.01917808,0.07671233,not_pregnant,fourth,17439.034994718953
Male,0.01917808,0.07671233,not_pregnant,highest,14278.690469639174
Male,0.07671233,0.5,not_pregnant,lowest,173054.70975706482
Male,0.07671233,0.5,not_pregnant,second,175537.32235646885
Male,0.07671233,0.5,not_pregnant,middle,152904.3894375443
Male,0.07671233,0.5,not_pregnant,fourth,127311.29217360044
Male,0.07671233,0.5,not_pregnant,highest,104239.62878606134
Male,0.5,1.0,not_pregnant,lowest,200207.85659383785
Male,0.5,1.0,not_pregnant,second,203080.00348875494
Male,0.5,1.0,not_pregnant,middle,176895.85054376404
Male,0.5,1.0,not_pregnant,fourth,147287.0687082114
Male,0.5,1.0,not_pregnant,highest,120595.34629650653
Male,1.0,2.0,not_pregnant,lowest,393376.75224545505
Male,1.0,2.0,not_pregnant,second,399020.0663327062
Male,1.0,2.0,not_pregnant,middle,347572.34983926755
Male,1.0,2.0,not_pregnant,fourth,289395.77957587846
Male,1.0,2.0,not_pregnant,highest,236950.7694109934
Male,2.0,5.0,not_pregnant,lowest,1131423.9714622542
Male,2.0,5.0,not_pregnant,second,1147655.1818740543
Male,2.0,5.0,not_pregnant,middle,999682.076230664
Male,2.0,5.0,not_pregnant,fourth,832355.54816887
Male,2.0,5.0,not_pregnant,highest,681514.0422958749
Male,5.0,10.0,not_pregnant,lowest,1687001.0179091648
Male,5.0,10.0,not_pregnant,second,1566608.6880220138
Male,5.0,10.0,not_pregnant,middle,1527044.8032061253
Male,5.0,10.0,not_pregnant,fourth,1533280.9792034207
Male,5.0,10.0,not_pregnant,highest,1125020.995286682
Male,10.0,15.0,not_pregnant,lowest,1611421.3685530087
Male,10.0,15.0,not_pregnant,second,1496422.7580421027
Male,10.0,15.0,not_pregnant,middle,1458631.3822584008
Male,10.0,15.0,not_pregnant,fourth,1464588.1701639316
Male,10.0,15.0,not_pregnant,highest,1074618.7184419034
Male,15.0,20.0,not_pregnant,lowest,1029585.5439353641
Male,15.0,20.0,not_pregnant,second,1136825.2667890827
Male,15.0,20.0,not_pregnant,middle,1217807.3164914397
Male,15.0,20.0,not_pregnant,fourth,1449208.4482608035
Male,15.0,20.0,not_pregnant,highest,1701495.2962608591
Male,20.0,25.0,not_pregnant,lowest,869019.2527324498
Male,20.0,25.0,not_pregnant,second,959534.6881584002
Male,20.0,25.0,not_pregnant,middle,1027887.3964220491
Male,20.0,25.0,not_pregnant,fourth,1223200.976528298
Male,20.0,25.0,not_pregnant,highest,1436143.0962138842
Male,25.0,30.0,not_pregnant,lowest,703858.0566731375
Male,25.0,30.0,not_pregnant,second,777170.6078939643
Male,25.0,30.0,not_pregnant,middle,832532.5624830303
Male,25.0,30.0,not_pregnant,fourth,990725.8781123472
Male,25.0,30.0,not_pregnant,highest,1163197.3464653045
Male,30.0,35.0,not_pregnant,lowest,595782.5579047701
Male,30.0,35.0,not_pregnant,second,683637.8100445431
Male,30.0,35.0,not_pregnant,middle,715094.2262134345
Male,30.0,35.0,not_pregnant,fourth,692558.0922865195
Male,30.0,35.0,not_pregnant,highest,867587.1689846562
Male,35.0,40.0,not_pregnant,lowest,489711.23395689385
Male,35.0,40.0,not_pregnant,second,561925.002829663
Male,35.0,40.0,not_pregnant,middle,587781.0138416396
Male,35.0,40.0,not_pregnant,fourth,569257.1450114088
Male,35.0,40.0,not_pregnant,highest,713124.574480334
Male,40.0,45.0,not_pregnant,lowest,407967.75492438785
Male,40.0,45.0,not_pregnant,second,468127.4717509892
Male,40.0,45.0,not_pregnant,middle,489667.5509495499
Male,40.0,45.0,not_pregnant,fourth,474235.7195861544
Male,40.0,45.0,not_pregnant,highest,594088.5392426185
Male,45.0,50.0,not_pregnant,lowest,316326.18578956893
Male,45.0,50.0,not_pregnant,second,362972.2589956888
Male,45.0,50.0,not_pregnant,middle,379673.8022236549
Male,45.0,50.0,not_pregnant,fourth,367708.41452816053
Male,45.0,50.0,not_pregnant,highest,460638.7621853694
Male,50.0,55.0,not_pregnant,lowest,262638.8132998712
Male,50.0,55.0,not_pregnant,second,274792.0400054365
Male,50.0,55.0,not_pregnant,middle,285220.765699133
Male,50.0,55.0,not_pregnant,fourth,301788.57235950016
Male,50.0,55.0,not_pregnant,highest,264486.67831288744
Male,55.0,60.0,not_pregnant,lowest,197344.647141136
Male,55.0,60.0,not_pregnant,second,206476.48186770268
Male,55.0,60.0,not_pregnant,middle,214312.54069806455
Male,55.0,60.0,not_pregnant,fourth,226761.45454371028
Male,55.0,60.0,not_pregnant,highest,198733.1177345581
Male,60.0,65.0,not_pregnant,lowest,149436.74976917115
Male,60.0,65.0,not_pregnant,second,156351.71665951412
Male,60.0,65.0,not_pregnant,middle,162285.47356436608
Male,60.0,65.0,not_pregnant,fourth,171712.256860491
Male,60.0,65.0,not_pregnant,highest,150488.1516472402
Male,65.0,70.0,not_pregnant,lowest,118344.66385398954
Male,65.0,70.0,not_pregnant,second,123820.88997282025
Male,65.0,70.0,not_pregnant,middle,128520.05846638491
Male,65.0,70.0,not_pregnant,fourth,135985.48783451255
Male,65.0,70.0,not_pregnant,highest,119177.30911713756
Male,70.0,75.0,not_pregnant,lowest,84264.90437481944
Male,70.0,75.0,not_pregnant,second,88164.13950051542
Male,70.0,75.0,not_pregnant,middle,91510.0865914627
Male,70.0,75.0,not_pregnant,fourth,96825.69332298696
Male,70.0,75.0,not_pregnant,highest,84857.77245346707
Male,75.0,80.0,not_pregnant,lowest,59284.44785677457
Male,75.0,80.0,not_pregnant,second,62027.748916755416
Male,75.0,80.0,not_pregnant,middle,64381.7850046913
Male,75.0,80.0,not_pregnant,fourth,68121.57219652653
Male,75.0,80.0,not_pregnant,highest,59701.55930970152
Male,80.0,85.0,not_pregnant,lowest,32104.80734734172
Male,80.0,85.0,not_pregnant,second,33590.410320978575
Male,80.0,85.0,not_pregnant,middle,34865.21134930991
Male,80.0,85.0,not_pregnant,fourth,36890.44986724283
Male,80.0,85.0,not_pregnant,highest,32330.689232434783
Male,85.0,90.0,not_pregnant,lowest,13256.50980434129
Male,85.0,90.0,not_pregnant,second,13869.935394232152
Male,85.0,90.0,not_pregnant,middle,14396.318005653055
Male,85.0,90.0,not_pregnant,fourth,15232.566420996074
Male,85.0,90.0,not_pregnant,highest,13349.779494203087
Male,90.0,95.0,not_pregnant,lowest,3717.4336879642865
Male,90.0,95.0,not_pregnant,second,3889.4524912976394
Male,90.0,95.0,not_pregnant,middle,4037.06241889818
Male,90.0,95.0,not_pregnant,fourth,4271.565925219644
Male,90.0,95.0,not_pregnant,highest,3743.5886784011113
Male,95.0,125.0,not_pregnant,lowest,659.5786101667044
Male,95.0,125.0,not_pregnant,second,690.0996450388247
Male,95.0,125.0,not_pregnant,middle,716.2898501819024
Male,95.0,125.0,not_pregnant,fourth,757.8974509521615
Male,95.0,125.0,not_pregnant,highest,664.2192503742481
