vehicle_name,wealth_quintile,sex,value
bouillon,lowest,female,0.6180685358255453
bouillon,second,female,0.6262996941896025
bouillon,middle,female,0.627741935483871
bouillon,fourth,female,0.6328600405679514
bouillon,highest,female,0.6296146044624747
bouillon,lowest,male,0.6180685358255453
bouillon,second,male,0.6262996941896025
bouillon,middle,male,0.627741935483871
bouillon,fourth,male,0.6328600405679514
bouillon,highest,male,0.6296146044624747
